Marine_engineering	-2.9227054325924 -3.23039323721722 3.34120299368324 -8.65144030069332 5.49119405957252 -0.0873849899104698 4.60000125227503 1.02358171912554 1.75270707660164 8.31103453401084 -10.0870746346605 1.33883377541378 1.71408749323889 -12.4689501259305 0.259885700269316 -0.676733901591825 -5.63135218752844 -1.75950797091018 -5.77874415111597 -7.53295588560056 -0.910954189743824 -4.77352510198735 -0.336306546640961 -3.06704079782415 5.06664175384236 12.3720730737787 -4.84389317963604 -9.25311727072744 3.55134795295688 3.34259004729055 -3.93420859164062 -8.18320013695114 1.19515021946155 -3.1498540179249 3.89645070179134 2.60724461338977 -2.59867061323131 -9.46401603787908 1.05692140059025 12.4020105712393 -3.18585845670853 -2.25275250285856 1.40853695765023 3.37993273786066 -3.82162576500482 2.37310163701416 -6.07051769978828 8.9438633661046 -0.532307739374789 -2.21881598087502 2.2690997740988 5.96743724914823 -5.93848627609885 5.02076272159785 -1.09328256443383 -1.23032905856859 -0.285312887807037 2.63733578969179 1.18745655309451 -8.37906520900773 -0.469355567350688 11.4384548759491 -6.52015418043699 -2.10284403283706 -2.97801172084496 3.68524571781469 0.94451924654106 -2.24800250362135 0.490678754916181 2.38246003308663 -3.5672402500399 -0.725184983723608 -8.93738583513493 3.93841117349497 -2.81375196332421 2.65467266902005 -6.27084916090169 -2.85170533330205 0.601492096573779 -3.03301065301314 -4.81662271744942 -10.2257847821237 -2.60980342576396 -2.03242782083494 0.0563505457170892 0.088652632071177 -3.13504822277386 -0.0156474895774589 5.22765609782337 -9.74125661030596 6.41866372462747 -10.1121844155617 -2.64333402893288 -2.2639931707165 4.1190876123368 5.19499569209004 -3.15054639023811 8.3068599928107 1.39277144562019 -7.3316111956802
Market_economy	-3.16127364413713 -5.13296829715161 3.46135653157608 -8.28873244912874 6.31349442115488 1.00664122269059 5.27937756402894 3.80447391501814 -1.57033528432346 8.59692375526204 -11.8121981414985 -0.633987466929429 3.14286389486005 -16.1955228554173 -0.548950166160277 1.97927347248187 -7.39225914128151 -2.16517043791179 -6.15592255023455 -9.99832659660574 0.17321002801108 -6.9130380693167 0.748094640384579 -4.3355657526359 3.97836376795026 13.0911032716045 -4.68265456853464 -6.85121642013202 1.74757136563061 4.54475637173757 -3.4844657241427 -6.88384023803192 4.16243080805143 -4.39294028153984 4.70915820828691 1.30094480022865 -1.25270367652924 -12.474215694765 -1.17131567095948 14.7509392604328 -1.91239221729943 -3.77814944540709 2.57071431810347 3.95060177771253 -2.45990042189528 5.12298910822046 -7.62439481577198 6.77599181107818 -0.20516449787617 -3.15417260215464 3.88032479640896 7.84187228774124 -6.3165752982074 5.49933020011249 -1.98406829360951 0.250298877222531 -3.48793184375075 -0.118548630417387 -0.760320284140098 -4.46541221112298 -1.87934288074888 12.5583586284547 -5.5220965467469 -2.50234096332514 -1.30123887185709 3.97442580080149 1.65546421919578 -2.92326108142899 2.68519621492531 2.33500441937746 -5.99882665719379 -1.48535075545592 -10.5234433072987 4.2024936093414 -5.51631572613235 2.11544056150197 -7.22481610352768 -4.27688000724994 -1.90872780115283 -1.30158278550414 -5.36396547431356 -7.79057125837895 -1.32629672864718 -0.430992952447869 1.25037352943364 0.724642190631698 -2.30212368986282 -0.0464393506572969 5.17310794325244 -10.1748633030397 5.45768085199603 -11.7427963446797 -5.09699061542494 -3.06375865492095 3.78581826245488 3.94136402885762 -2.8278786232646 10.3254904726806 1.59432065219159 -9.43330175074175
Marketing	-2.47875306411943 -5.1376160569871 3.43079264177892 -8.12516761388559 5.76018958298436 -0.865962519568183 5.73778372694296 2.89766748797064 -2.97173509004498 8.10934235411799 -11.485643861289 -0.382571859256486 2.34229803429371 -13.9638121846758 0.128660580901976 1.02797161185929 -4.72453063290806 -3.13641345959386 -4.17381466989203 -9.13416871336498 -0.510156596562238 -5.82099141986609 -0.449061406357536 -3.44787748210005 4.19294692789544 12.5841617516447 -4.77686099262726 -7.99711962734125 3.35406709539264 3.36900001873988 -2.54745570297523 -7.21449752791286 3.09896378804947 -4.15716276156391 3.93184239399491 1.51763292494 -1.87546167562564 -11.6457731680382 -0.175716720230365 14.6715267140522 -3.30929194279862 -3.15375008627147 1.09153256590632 1.55723094954067 -3.19418269477902 3.66489474453104 -5.69971850663301 6.29523363935283 0.664559530120346 -3.01071539883399 3.42961462321363 8.00667664784538 -6.24896762657139 4.34865211970154 -0.739694303450258 0.538987792721747 -1.71998398867157 1.47616774367954 0.584494452696974 -5.29352852262004 -1.58279695993005 11.7222112223121 -5.74630143150614 -3.66036918715589 -1.14894517923389 3.30960388722903 1.42743823090619 -1.92300297221103 1.35653845157274 2.45247267085211 -7.77938023648812 -1.07098065415558 -8.86072714501757 4.89225269575619 -4.44812004905365 2.07065190833397 -5.71541016080748 -4.36821680471317 -0.369362875359622 -2.19742150682691 -5.51560217556518 -7.54034742527688 -1.01445664975325 -1.74408014312694 1.26915124921945 -0.677484444855369 -0.135581493047172 -1.83755004720508 5.6907635429358 -9.06544617201331 5.04880267895466 -9.97972309762106 -5.60099243380472 -2.56483178039075 3.14050402042616 3.82433175855528 -0.543983608128779 9.21036977768667 1.71938351633776 -9.692878020475
Materials_science	-3.45771619510043 -3.36592276769274 3.77765008540268 -8.21292048842354 6.77558365778174 -0.30310186316559 6.11805246373292 2.41333954323556 1.08409834145771 6.83740695120473 -8.86454176861598 0.925515324879121 1.28488701592686 -12.3698890225518 1.54765746364435 1.25861289777499 -7.41859960872169 -3.04293139270099 -5.50112935282869 -10.0991824497089 -1.39108306992675 -5.90791652290509 0.793514074920019 -4.06233763740215 5.02167740415139 9.70305085649329 -6.77692691855126 -7.47049293755713 1.5850914913042 2.05810628864164 -2.92974140988901 -6.84484344262665 1.12860199620461 -2.12763979806413 3.97881364824636 -0.539019281080461 -2.76177023750408 -8.55921928153269 0.393748949019182 12.8571823327866 -3.61618320883627 -2.88774835112831 1.48701885523057 4.89835725817249 -4.4766165388934 3.99821062149466 -4.85074952964788 5.55720763428119 0.216836512345189 -1.8028110101344 0.368104567940467 8.51595538681696 -7.28329150564592 5.20952940862676 -2.94345443199465 0.176602335215753 -0.385577033194323 3.16796217974543 1.77747567364294 -5.88657847345346 -1.69928737027373 12.7831593049892 -5.63865988368335 -3.4431620502559 -1.00651653948851 2.90491681299834 2.11726285257596 0.0970966662837235 0.99854606176 1.52598480071545 -5.00477161195324 -0.61441322455221 -7.59070113295466 3.53918604843511 -4.3383938298308 1.52268652279186 -6.81582495707635 -3.12834613907062 -0.292796757167494 -4.13733948098562 -6.34111751334444 -8.92687797484751 -3.34909027644301 -0.711100458394467 1.42633787700736 0.17372910576332 -1.19917145366966 -0.836557657782017 5.05807573909902 -9.74263019635306 5.12477984967027 -8.60957537993295 -3.67239936637893 -3.64855145262056 4.52439661875405 3.14708711446891 -3.2835138602326 9.9669972098208 1.02236819317294 -8.50488256121879
Mathematical_analysis	-2.87375401754213 -4.35563838857155 3.97618143375627 -9.09875401606197 6.76458065656946 1.59341540759703 5.37573458026525 2.42984452033533 -0.519518837065525 7.01598300502202 -9.80854502338626 0.437381545535696 1.21796401861287 -15.0334583440841 -0.111124631459863 -0.190456223714551 -8.61362273849355 -1.10469030585682 -4.13878873241968 -9.88055271472459 2.05292593779084 -5.92934486153905 -0.0300658591646393 -2.42135084625825 2.3007484007042 10.1698208165464 -6.13163423864367 -8.43406322359155 3.05442553388291 0.7762924398406 -3.62416473386637 -7.75827036667071 2.22698926918624 -6.05350779490715 3.52766253242251 -1.37186527006067 -2.43088444265814 -10.3004516669325 1.22824939794292 14.4235525390138 -3.71227374850627 -3.08091091900972 4.04351777403168 1.32806243289318 -4.47370122035872 2.52029173031754 -4.16346541009828 5.59943246619181 -1.25663260293468 -3.20069788451749 -0.289260066062919 8.03152940516477 -7.16844945786817 5.01466068386945 -2.3486588199497 0.15803775097222 -2.49071989942309 1.22622370311905 0.986855985430568 -2.69411405995662 -1.81801829079673 11.6573834674012 -5.62718182365802 -2.52128470331355 -1.83711516862447 2.8025643450137 2.29681269343543 -1.71228857317258 1.71438039378345 0.239501407787571 -4.97819873867464 -0.829481930544637 -10.3395758476099 4.17997807982325 -3.37948866076719 1.84856634228352 -7.45952947967945 -3.17816760265682 1.16116455907565 -3.50337193335036 -4.56455879883144 -6.71552006487147 -1.89085684431733 -0.373000768198814 1.46597888593533 -1.03033679166303 -1.17149735328049 1.34124338537226 5.28444873515047 -10.4019186601087 6.00654009427852 -9.46947336930013 -2.83319893798514 -4.07679754525003 5.19563616639483 3.89032005629633 -1.19380095325814 11.3061672559209 1.14805683992968 -7.94391412091157
Mathematical_economics	-2.71800424376575 -4.97713091964062 3.22804504011317 -9.12452805947135 7.7982899229618 1.41600425045723 5.23685263170139 4.57105933131315 -1.47197318747763 8.04515689442145 -11.8171611917193 -0.483812282563429 1.86275559657942 -16.0910480578299 0.304271510786586 1.83974491962398 -7.59474712698693 -0.950082914685125 -5.38244407752306 -9.95398441104341 0.934871956123675 -6.64217930979896 0.192464967742266 -3.03673754838371 3.40725150604107 13.3903231979894 -5.89243563074456 -7.82059883964463 2.34478171149359 3.80887744473877 -4.11338931948223 -7.72245207652785 3.03235967032908 -6.29879232842548 4.85231940870315 -0.395469501542877 -2.31953735709789 -11.8310301817498 0.644030666524117 15.9365651540938 -4.44687978618915 -3.95536664331963 2.51996527998415 3.37740471352944 -3.69182011600649 4.14183048283697 -5.4008036720573 6.98674709197502 -0.522909413603785 -2.46918677406828 2.31370346137554 7.88189268187306 -7.09806713483643 5.79919692113712 -2.66220640762778 0.606913858889895 -2.78150778938724 0.876245386744762 -0.0427530849653415 -3.86142351694957 -1.69552972049556 12.9059087691409 -5.91131446856679 -2.60634950167424 -2.69620662269521 2.7666234049989 2.9028499302251 -2.54833779588287 1.92717436847579 1.0597786095535 -5.47484954339604 -2.66363657301852 -11.1397345356427 3.7886594301372 -4.26119476308012 2.32286457788851 -8.17858445943324 -4.42025135654912 0.168204597903349 -3.41568437191582 -5.57420870898246 -7.99400818265715 -2.13969704909148 0.0606417985310934 1.96874917534383 -0.266407296231945 -1.535107092645 1.04857363057924 5.7154951959525 -9.34026536782473 6.602550232684 -11.3319725019712 -3.70490785894946 -4.43731978524343 5.56162307314283 2.96748696697289 -1.92676186232804 11.5588463642904 1.98814787674914 -9.37445447491783
Mathematical_optimization	-2.45941813187151 -4.22413176841774 3.13080392165475 -8.72674585764141 6.42847097314914 1.0992762406298 4.74803592548984 3.2950200915334 -0.277775192040431 6.68753463368427 -9.52162535397754 -0.202795029283338 1.25921066685252 -14.0807118231595 -0.126533368760543 0.638354498579931 -6.33304716459262 -0.825813231500996 -4.93830062183503 -8.32895672534044 1.97658306119222 -4.90426345558565 -0.985088319196355 -1.66408413022752 2.14810247129231 9.98027498208615 -5.25782165490901 -8.85922629630495 3.18754624210885 2.62139767934755 -4.33788490657306 -7.29225615718694 2.42613726978952 -5.94755298531437 4.17917555710122 -1.11656774993601 -2.10421441259772 -10.0862132969855 1.68878055422636 12.7242050710538 -4.58152195696881 -3.03993751611627 2.27959065739304 2.56186518756268 -3.27559411326395 3.58281741434117 -4.74940384673109 5.21679507911473 -1.00839035173703 -2.65914860350526 1.3845203165967 7.14574589818386 -5.87194362919051 4.49433929488173 -1.9498576648879 0.9955400207317 -2.22755410449964 1.63791714916007 -0.0291400226579477 -4.19469186392733 -1.11589194009729 11.1920460213045 -5.75516949597998 -3.17550858737841 -1.56396817437103 2.6007629691825 1.97654382097782 -1.71686417326318 1.06253966709932 -0.069793931451644 -4.71089346195085 -2.04663196480813 -8.55463367246536 3.76469421825208 -3.43281543158393 2.23359884645875 -7.23239133188188 -3.81515530657781 1.11077634709713 -2.60233054446065 -4.86488823673076 -6.20172074503614 -0.86067549427273 1.22906370520034 0.744682419709297 -0.0929857850538235 -0.822031825097485 0.968850369408651 5.43564747591894 -9.8766321916568 5.40065845003224 -9.22145981439627 -3.58843512131013 -3.51492937425248 4.80847284871923 2.73747433247808 -1.97136974420039 9.95942176992317 0.912431487042095 -8.06391353379293
Mathematical_physics	-2.4304128847283 -5.24779884184827 4.82772938813403 -10.7025901111629 10.4690464469974 3.36729065310263 8.01850614611697 3.23859564415899 0.110453044524956 10.9843241696937 -13.9001548871314 0.465935259311629 1.6846406272767 -20.8288224524353 0.99333897804697 1.71412065911796 -11.4390711825935 -0.563265244474875 -6.0113390356118 -14.4907968670253 2.59441546057484 -10.2936010166571 0.564071545716473 -3.04875666517824 3.99489511048937 15.2399129937213 -7.70274794626404 -10.6053460353456 2.33484602385796 2.65015043459805 -4.20043010948506 -10.1225176982752 2.5926993065006 -6.96196191951061 6.4952135164752 -1.05275751067376 -3.46132505229287 -13.5295469487422 0.0993323504557391 21.2474019588355 -6.56392045837884 -5.53206937326246 3.99961240908754 2.21081847436639 -6.7638898709214 4.00592825069466 -6.0098184508047 8.38057871262621 -0.795534298526174 -2.73772115348016 0.490944771890754 10.987322897318 -10.5737085887956 8.00067590764267 -4.23847966544173 -0.599165366007673 -2.20581840360626 2.20416367546643 2.2298196007855 -5.51746810720202 -4.32761084723314 15.9893632555469 -8.18536467287135 -0.870243760639634 -4.78556157685972 4.77980176308432 3.29842642949627 -2.37033849620927 2.62722429213881 1.11018153335402 -6.13198177934523 -0.781200435114839 -12.9751013156999 4.46799270598503 -5.0048644802621 2.42043301804528 -10.0940559403496 -5.0322524740402 2.47225458880892 -7.52916375165662 -5.7213533841472 -11.0992741774163 -3.75575956953041 -0.727615742310232 2.47182929664222 -1.29494667115343 -1.75220420958003 2.13668552472621 7.21706799020755 -11.4367887649522 8.34420940642167 -11.9548213180971 -4.86770766293711 -5.64539864501465 7.38598524370287 5.34897602147038 -2.5102158310722 14.7141820871791 1.12675582008238 -10.6106678466982
Mathematics	-3.47672220583565 -5.14212686388421 4.03136035886975 -9.97899544317989 7.3745732974673 1.63486156674647 6.46917720050342 2.40403708344743 -0.545517981099469 8.30128542800872 -11.7500508705847 -0.077824676796439 2.16658168832561 -15.7953881804773 -0.751456915212383 0.612417769602139 -8.87177218424142 -1.8910709928533 -4.18807629260879 -10.0543965078443 0.862009786043261 -6.77250303221435 0.221166121615187 -2.64113524920445 4.14135066143287 12.9454875043327 -6.36853959999481 -8.59939437294072 2.96520805895735 2.032071867257 -3.97339796216462 -8.01499079705772 2.35821666983069 -5.93162445435134 3.30005501130728 -0.483732262157204 -1.51818403219602 -10.6325985667105 1.24767719971405 15.7102029098241 -4.48643284090685 -3.24355302345697 3.31047245144099 1.75570958800202 -4.94681211171766 2.52569385276676 -4.36958481734169 6.85844805338009 -1.24009259677064 -2.63468198648027 0.450123258296879 7.92394614795618 -7.9397007926139 5.70639718511203 -2.8799322244477 -0.146932208397356 -2.08838551259006 2.18634109706121 1.35394050720602 -3.53508620703338 -2.60701280366139 13.0463239016569 -5.85216402703905 -2.72378375909642 -1.88851450461172 3.1220264459884 3.19084198513807 -1.61568882575635 1.21446312660343 0.732902842704709 -5.3014797664069 -1.57775115043011 -11.2146010835514 4.25594356371576 -3.70479767527439 1.51495792573503 -8.36425198224869 -3.52721035850172 1.34204045005782 -4.52574665602057 -5.09085686347634 -7.93758931517736 -1.94978931863678 -0.76136823413045 1.82721510201502 -0.614135757206869 -1.36554931086315 1.18962600716975 5.65742835616296 -9.84025571896888 5.46239977027008 -10.0962659921062 -3.20963004615453 -5.21507156655487 5.61844383169185 3.44145817196882 -1.19317758562245 11.5278796693834 1.53155634401454 -9.37542735103143
Mathematics_education	-2.03601385001475 -4.82995184658841 4.18090788259432 -9.22259084890827 7.92025421903975 1.56875887383477 6.57555358448285 2.95691528939113 -0.966886681862708 7.87413902986298 -10.8732513622785 0.0190274031192953 3.25478775106924 -14.7826469264203 -1.29750809630382 1.05776705215387 -7.41972325147196 -2.71620145286524 -3.52248898232545 -8.82847430389354 0.0170268941474291 -7.81598654706934 0.702237756580432 -2.42225482319334 5.26039008370673 13.7932004265154 -5.27017380220175 -7.9620385156431 1.2573100172833 2.95998351926481 -4.57865319815071 -7.52605469522538 2.27755349706398 -4.13656667426708 2.6077365140886 1.05625445647031 -0.364298774282664 -10.0409583685523 -0.720326017747875 15.2113443069609 -3.15631548713035 -2.31758518902464 2.17015465081535 2.68527505487556 -5.24514158775766 2.10751306166888 -5.55222528454419 5.99816839283616 -1.39946563285704 -1.92750083639538 1.17252865285231 7.53794867749435 -7.60482126490953 7.16959776684868 -2.15210489700624 0.450874642081495 -2.42560771762416 2.35797028877644 2.31613907409802 -3.6187190822802 -1.34268578459318 12.5294974618443 -5.47559747460734 -4.06611401041122 -1.63710487284538 3.23851732843949 2.2483993116462 -0.533154751687736 0.247117979309248 1.39555679141546 -5.09280140035668 -2.07645602492302 -9.78567174845261 4.22165768824012 -3.59836349725221 1.03114093462402 -7.651112091514 -3.39299015082615 0.992663465116546 -4.73844216486115 -4.64761565796287 -7.80948710441887 -2.27184397692909 0.395838811817128 1.82851895690583 0.258199308307725 -1.6228468620111 0.0178088630935081 6.27126853561989 -9.55361847514999 5.51228565992338 -9.79995784848142 -3.65366272520145 -3.7623368699621 4.84189466588982 3.38934816243075 -1.24874252798403 11.0795848280317 0.71346142056398 -8.42482623631092
Mechanical_engineering	-2.66946215386951 -3.61953787237761 3.69867482353588 -7.83853429666402 6.41121720122208 0.701706197247946 5.82686371624004 1.83330101042771 -0.436619683383044 7.52748242934322 -10.2485949820965 1.63456521072979 2.09088286647635 -13.5587326351472 -0.743326570822696 0.000684779807967403 -5.83892210491506 -2.10647716020549 -4.57482324759081 -9.86614041977266 -0.933437270676812 -7.02907921436486 0.845542487394762 -2.82939814689003 5.33639594236441 12.1451059944621 -5.23820879089852 -8.97496577600314 1.74930712099295 2.35638087731022 -3.52216804221442 -7.26718567359717 2.59484708477241 -3.77295634850099 3.06056537753849 0.398040342003072 -1.12860984959799 -9.70189091780833 0.270906137585683 13.8484297864165 -3.23620244505848 -2.60544283799551 1.3716357180589 3.71579459014051 -4.26748515500751 2.661133734484 -6.84743946992417 6.94209847982301 -0.148169510021779 -2.08623776206645 1.67842851638856 7.24386505125168 -6.54733326358018 5.53888138672018 -2.05353710662534 0.365214103068889 -0.748661753429706 2.70248438539179 1.90612536198226 -6.36816681962152 -0.3377215044763 12.484948438692 -6.78627456175419 -2.42655723818311 -2.1542131960281 2.9167232335496 1.65259699565442 -0.741531715820384 0.380569645241601 1.87564608982138 -4.74183920905621 -0.993504988461737 -8.99118104795823 4.60696655771989 -3.68950583175392 1.68837752718699 -7.32101320046632 -4.51137435804888 0.250813550723185 -4.47120447929999 -5.34539589591225 -9.46237627196231 -3.4081284416671 -0.449612877957774 1.21693334316398 0.18514125852781 -1.98959067394574 -0.740460106321047 5.791109307208 -9.87932215926929 5.7193016515058 -9.45473194879125 -3.54663233438915 -2.93243550109759 4.33157035809775 4.70504327300134 -3.13476786623388 10.2480633503629 2.08376693121102 -8.45237286379011
Mechanics	-2.66945560031973 -4.62148810734142 5.00959062683341 -8.90359975858859 6.36983925970611 2.69708236825354 7.71408411485526 1.32107753905516 1.16525917188019 9.70081566213005 -10.5951911307113 1.3152025580216 1.4910450275416 -17.0727183329324 1.58369164793621 1.15791120239769 -9.64402182319125 -1.78036956611067 -5.26625075778454 -9.6874804862246 0.159358334857405 -9.19394910729168 0.693665202329846 -2.44186415515281 2.72841777686015 11.5723487005284 -5.53751548888443 -9.41371305164193 2.52733013326603 1.82648770445213 -3.78895191459095 -8.28071855031728 2.15908226760013 -6.05733865327897 5.84224641027427 -0.253313811551044 -2.08253404656917 -11.5696603635458 0.967250845909537 16.2502580291801 -5.42035116716079 -4.34180110821929 2.51594706783634 2.07521265923536 -6.4906653552734 2.18042687228627 -5.85869691967928 7.25669994373776 -0.342544666356689 -2.1919012875443 0.923013592805025 8.44645581194558 -8.26812518604696 6.41482468270144 -3.92432122764833 -0.246498065779485 -1.39318855181299 3.32691066424846 2.088030219342 -5.59578299762592 -3.05878805431695 12.9089216151971 -6.40382545018659 -2.11994143906901 -4.0149895032348 3.42675320424668 1.52649834344278 -1.58747782309677 2.92081975591694 1.11722883751062 -4.85793284938786 -1.20136582456553 -9.81879179459974 4.54711989998666 -5.47803703685068 0.557226614280856 -8.05901126121236 -4.44152188115972 0.424309124199395 -5.77136027638168 -4.39436720557575 -9.65532998998606 -2.71806546704217 -0.351580865817051 0.957324882885437 -1.10430344899611 -1.55032349510749 1.31926613565006 6.10086656383283 -9.68937208533498 5.93494222490107 -9.43834859411195 -2.69471742804166 -5.20111451683419 5.43522381927891 5.16467633311107 -2.87933214703044 11.7577590634396 0.337029577296905 -8.3409235789416
Media_studies	-0.75369627519751 -4.18835795166504 2.1773651082862 -8.30643739125269 7.11368875986817 0.761293567668579 5.44100522713367 2.99282266977513 -0.75873519653977 8.61391331820817 -10.8924606261705 -0.0290756178153193 3.69407043441686 -14.1019095991693 -0.0609172453934033 1.74263930378152 -5.90773177236496 -3.24088161786073 -4.06009058176114 -10.4700217654731 -0.487015540716512 -7.46923803321083 2.03617880127505 -2.64346269281613 4.63923373396683 14.5134417788337 -4.9463109227416 -6.78191179371502 0.134407058237509 2.93329776125978 -3.22088130426574 -7.9602346346709 1.10491697168684 -4.162023928056 3.56778441960717 1.65465094359098 -0.933575026907381 -9.59311558223273 -2.11735860958134 15.6480743924075 -2.58081743800919 -1.64677789368026 1.36755592998158 2.45467047336752 -4.09788158038746 2.94291502169865 -6.95863582435825 6.24642669341078 -0.761056693935106 -2.09726528414305 3.28943901175911 6.93627778662886 -7.12547771460366 6.88299571584532 -1.41373212907854 -0.0875602873073485 -2.94272531149194 1.67675900675031 2.02174268905451 -4.4568991499567 -3.23078390871141 12.1933545191023 -6.41940940710903 -2.86374062316532 -2.43649090513329 3.92893424648142 2.29205639233267 0.0819818515230547 0.946898171777004 3.19652816304117 -6.00034118307445 -1.71106964797771 -9.11715705234864 3.8730573162085 -3.36388602932084 1.26136929678747 -6.61940061587428 -4.27302686735169 0.654582455886918 -4.00485515671814 -5.79966677350275 -8.5630161285959 -2.1842016081478 0.302709834736903 1.76298684003871 -0.748101328474308 -1.5094326369675 -0.818046158176532 7.7177484184816 -8.11525152228607 5.68263785834635 -9.72130812000204 -3.9497740926859 -3.41762282027703 5.17467925345665 2.74804946550117 -0.978577826171985 10.3882714358861 0.685915782676009 -8.79606402030305
Medical_education	-2.05405119006363 -3.4955179956306 3.14112603800743 -8.46356886583286 6.45242222620256 -0.061122243581915 6.32353677212011 3.52541565015915 -3.38232651257743 8.6582607187887 -9.88869395703663 1.34440490313959 4.98421059932971 -13.049597179894 -1.75865238783356 0.238269290541206 -5.29676809489677 -3.62257398592391 -4.70259812696595 -8.78603671762694 -0.241312516121184 -8.83183071654139 1.41144532710202 -3.19217196147213 4.55773908980037 15.8662215888397 -4.7055639673903 -9.07677366853001 1.00761400946739 2.50179401610621 -2.88532618507141 -5.62980987531023 1.69478336778869 -2.91045319488968 2.08497142004515 1.49298657306335 2.50115938453722 -10.9844344444513 -1.20265246687155 14.9306213884517 -4.98936424966879 -2.63257826763942 2.11390694738496 3.20517948938583 -4.51366810276251 1.99268868560749 -7.0378773603514 5.31896093268057 -0.438040864162924 -1.18751491166059 0.326666503228446 7.71849775171275 -8.57148509676129 5.208829289287 -3.53462559304611 3.98398956646156 -2.01364899924299 3.62549726474067 3.98463205391961 -6.40201682906634 -1.10658606643094 13.125383331694 -4.025582882434 -2.50897292677537 -3.09062196130224 0.503302611370844 2.78180456822673 -0.261429826625632 -1.2660259576796 2.33071756932745 -5.85737738870789 -0.18743265361987 -6.96079926089054 6.3857708216582 -3.48411745952433 1.52886052290368 -5.87721172716973 -4.83733579750903 0.936329120676616 -6.4801270187316 -5.10260893027923 -9.96420827251623 -1.06649185136174 -0.37594350236079 -0.376682222743822 1.63214656519181 -2.26483749523274 0.375984782953757 7.47270765788191 -10.7329705418554 5.00663028226831 -9.63648601636263 -4.7809939535511 -2.15005304672619 4.57487815612093 3.07757744678332 -2.01085631064328 10.3938133966351 1.33219305870257 -8.93302272400802
Medical_emergency	-2.52359782624901 -4.35737754420558 3.5385044739181 -9.26473953751214 4.24306709799165 -0.976998306244159 6.27254502220118 3.37001329089747 -1.78518190650825 7.17169394227469 -8.30335283427745 -0.0928490515894206 3.07380103359367 -14.4716433464999 -0.222094077923664 2.02418772251909 -5.48564306624308 -4.526889150375 -5.98724431993003 -10.156108576713 -0.610206733419275 -6.81250472739828 0.857438713159563 -3.40464761225895 2.86030508479961 15.0764554261896 -6.27366284159159 -7.537899034187 0.91237709574202 3.73208432864349 -2.07460430609487 -9.53617849370793 1.46616393343349 -2.77052663536985 2.39950723856739 1.59747078858272 -0.312531692346134 -13.1145697503051 0.901278475492967 14.3977770333847 -3.91498333993431 -3.74864260455306 4.27915396311608 1.74486932152537 -4.29035004480016 3.53565159770946 -7.07446409676189 4.66122256749583 -0.847451632730583 -2.27656182246631 1.53448150667151 7.9162129667258 -6.69075996907443 4.81761515595176 -4.06624285065463 1.83768117823771 -2.97013357116669 1.85619493226005 1.21327906308677 -6.71191892665084 -1.77356067311352 14.5802324667077 -4.97124177448142 -4.33449113398851 -1.69608217024909 3.06835300953662 1.25864423542603 -2.34790006638554 1.65931157293843 1.38032426214185 -4.07417340570845 -0.202013966204611 -6.36988275305624 6.52559270744416 -2.3628693446921 1.48406680396694 -6.15868913238027 -2.7190138778068 -0.642609384287948 -4.16997001408966 -4.62482051929018 -8.61864019146324 -2.94481505920983 -1.02175337121544 -1.96332220018623 2.80730317170924 -2.22794316590319 -0.411298813325036 7.3446895440939 -12.0477862500248 6.24956588258203 -9.31842169900162 -2.60824127261607 -1.28886522002689 4.31334286811225 4.82892823484556 -2.83562219506196 9.89840384153953 1.74446534749172 -9.11857265542306
Medical_physics	-2.70817371440199 -4.95431671488662 3.67471112807275 -7.82510409144802 7.65815795860073 -2.06253099122531 6.27649410500574 4.06070266121341 -0.934620685926091 7.74883298702611 -8.03569631759891 -2.44393950699605 3.01958665318531 -14.1622541427089 -0.900533480636284 0.643367157099111 -5.65163326057579 -3.53169140040692 -5.08687867365889 -9.5928732276081 0.242906533009483 -6.60516514818649 2.6835568267765 -1.99777701877082 3.63713696895554 12.0204317825498 -6.29428315857491 -7.7215521685151 3.0515697109322 0.673373493234269 -3.85564509363555 -6.35159407452444 2.51203802617445 -2.7191050212779 4.67599282474756 0.792828258872105 0.0843140200054747 -11.1260679983665 1.14081683821848 12.9677691433915 -3.87249455734837 -3.0860815884622 2.62219836648161 2.8398083684453 -3.17680207721216 2.98712190518538 -6.89959147725055 5.74129113737394 -0.332094448878909 -1.86473252979997 1.24503687643287 7.76857301639696 -8.35762991717088 5.0339098730378 -2.40799915346626 2.16046532978363 -1.4534229527126 2.04824299861361 2.82135824542074 -7.44188599032541 -2.39310098471362 11.8367515100895 -6.03155211164116 -3.89380094528373 -3.05499036124134 1.6096817352088 1.47017149417156 -0.323346014060687 1.17610867861145 2.74319189865523 -5.34582412581058 -0.0420359875433955 -6.31704788056351 4.38702506230731 -5.039596078659 0.196913898870136 -6.6337397370518 -3.8201171632371 0.95143433598037 -5.55564191872933 -6.221781043336 -8.28929217787829 -3.11295911606931 -0.447647958207182 1.28043148699723 1.23851133201793 -2.31552731156933 -0.286959593023958 6.32402306166181 -9.24873143853802 6.20995802813746 -7.60580295608465 -2.8037560418372 -1.67077492740299 3.68368446836871 3.44249439965325 -2.10552513098888 10.0374470090214 0.719388520477781 -8.31324334269187
